text,label,0,1,2,3,4,5,6,7,8,9,10,11
(VERY LONG Thread) PUT YOUR THINKING CAP ON: What do the 13 bloodlines of the Illuminati &amp; the Coronavirus have in common?   Hint: A person's blood type can determine whether a person gets sick or infected. ie Norovirus.  #QAnon #coronavirus #AskTheQ,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
The purpose of inserting parts of HIV's genes into the #nCoV/#COVID19 bioweapon is so that it bonds more easily with receptor cells which is what makes this virus so infectious. This is why many people are getting reinfected with #coronavirus even after being cleared by doctors.,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,1
7.5 billion humans in this world. Only few extremely powerful families &amp; entities will decide our future. According to them world can't take it any more. Over population is a menace. For the sake of human existence depopulation is needed. #COVID19 is the harbinger. #Dystopia 😟,COCO evaluation RELATED,1,1,1,1,1,1,2,1,1,1,1,1
If they fearmonger enough with the #coronavirus we will accept mass quarantines the shut down of cities forced vaccinations and the removal of any dissidents into FEMA camps as necessity. We must not allow the mainstream media to scare us into manifesting our own oppression.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Over by where I live there's normally bumper to bumper traffic. Hardly anything today. Not sure if people are staying inside or what. That's the only thing I can think of though the Coronavirus is suspect,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
That’s funny what kind of biological attack would be spreading in the country it came from? If the U.S was going to use a bioweapon they’d do a better job than this covid-19 iran blaming the U.S for it’s shortcomings is appalling.,COCO evaluation RELATED,1,1,1,1,2,1,1,1,1,1,1,1
There is a bioweapons facility in Wuhan. They were working on weaponising Coronavirus. Coronavirus patents exist proving some versions are created in labs. Bioweapons programmes exist - why would you make the assumption that this is not given the above info?,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
I haven’t had a chance to listen to Deep State Radio in the past week and I know ME isn’t a major focus area but have you talked about how #coronavirus may be impacting the Iranian govt? It seems like a big story but I haven’t seen it covered anywhere,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
Explaining Government Coronavirus ‘containment’ to sheep  ‘You understand your Government wants depopulation don’t you?’  🤪  ‘I’m going to listen to them they’ll save me!’  😳  ‘They signed Agenda 21. They want you dead’  🤪  ‘Exactly they’ve my best interests at heart’  😳,COCO evaluation CONSPIRACY,1,1,1,1,1,1,3,1,1,1,1,1
R u aware about a guy on Youtube named David Zublick?  He has a 📹titled 'Exclusive: Coronavirus Tied To Pedogate'.  He states the same thing as u that it is all about the children but he goes 1 further.  He states that the elites want the children's Adrenochrome,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
I noticed all these “victims” of the coronavirus haven’t had their names age or gender released... they just being called “victims”. And then if 12 people died from it in the US you see nothing go viral from a family members... this population control.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,3,1,1,1,1,1
My mom believes the Chinese government created the coronavirus to kill off part of its population and it spread. She read a article on Facebook from a QAnon source and believes it. But the good daughter I am I blocked that site for my mom.,COCO evaluation RELATED,1,1,1,1,1,1,2,1,1,1,1,1
Restrictive measures like suspending the common cup at Holy Communion or ceasing meeting can theoretically alter the peak of an epidemic. However all social distancing measures come with social spiritual and economic costs. (2/7),COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
In case of bioweapons or natural disasters. The CDC decided that instead of putting a single system in place for these things: contact tracing quarantine that they would distribute the dollars to the states and counties and let them create their own systems.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
It is a bioweapon. They attached a mutated hiv protein to the virus in the lab and poof! COVID19. Also the lifespan of the virus outside the body is way coincidental to be just a normal virus. All I know is the American people need to demand action now!!!,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,3
It isn’t a bioweapon or it’d be deadlier but you are right it came from the Wuhan biolab. There’s no doubt. They had been using this virus publishing papers and using HIV mixed in to crush cell members to allow easier genetic engineering. It was about altering genes...,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,1,3
although this can be countered by the argument that it’s beneficial for biological weapons to kill slowly with a high rate of infectivity which is why ebola is a bad bioweapon (it’s infectious but too lethal so it’s easier to quarantine against),COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
I believe it’s warranted to be prepared.  But this has more to do with a financial reckoning more than its a real pandemic I think.  Personally I still Trust the Plan  As if Q wouldn’t have given us a heads up by now?  I will continue to trust the plan.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
5G released in Wuhan Milan Italy and also South Korea which both are now Corona hotspots.The human body becomes a enchanced antenna for 5G because of Nano particulates raining down on people from chemtrails it enchange the effectiveness and Weaponry of 5G to us. #COVID2019,COCO evaluation CONSPIRACY,1,1,1,1,1,3,1,1,1,1,3,1
17.There’s also a very interesting clinical study in China published in the International Journal of Environmental Research and Public Health researchers mixed silver nanoparticles with graphene (i.e. carbon atoms fullerenes) tested against a coronavirus known to infect cats.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Maybe because the satanic Illuminati/NWO/Cabal/Deep State criminals will capitalize on any opportunity to exert more control over the populace whether the threat of a pandemic is real or not. Never let a crisis go to waste our oppressors always say.,COCO evaluation CONSPIRACY,1,1,1,2,1,1,1,3,1,3,1,1
That Nature Medicine article explains that the Wuhan lab contributed the sequence ( plasmids) of the spike protein from a new bat virus.  The chimeric virus (alleged bioweapon) for testing potential for human infections and treatment was engineered in ...   Chapel Hill NC.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Last thought before dog park and writing: Should we Trump critics be wary to avoid motivated reasoning parallel to what’s behind Trumpists’ insistance that #COVID19 is a deep state trick/not a big deal? Do the admin’s lies mean the OPPOSITE/worst case is true? I don’t know! /1,COCO evaluation RELATED,1,1,1,2,2,1,1,1,1,1,2,1
It sounds like your tongue is firmly implanted in your cheek😉 If you don’t think there’s a high potential for more than 20% downside on shale cos that probably weren’t going to make it BEFORE COVID-19 &amp; an oil price war that’s just getting started you need to stay away from O&amp;G,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
"You think someone on his staff would've clued him in to taking precautions weeks ago. Mark my words: soon Trump's conspiracy minded crew will start alleging that ""Deep State agents"" pushed Trump into broadening his exposure to risk. Assassination by COVID-19.",COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Tomorrow is the day the admin message shifts from “This flu like virus is no big deal and you can stop worrying” into “the Wuhan virus that has infested America from overseas is now being used by the media and the deep state to try and stop America and Trump from being great”,COCO evaluation RELATED,1,1,1,2,2,1,1,1,1,1,2,1
It's not the flu. The flu has a .01% fatality rate. Covid has at least a 2 to 3 person contagion plus a 2% fatality rate. That's millions of people. It is also a bioweapon stuff up. Check out zerohedge or Peak Prosperity for starters.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,3
Calling it the Wuhan Virus is RaCiSt!!!  ☝🏻 What do we have here?  Oh nothing much just the MSM/#EnemyOfThePeople spreading Chi-Com Propaganda  China wants to hold no blame for this. So they activated their American Media/Political Slaves to help them  #QAnon #WWG1WGA #KAG2020,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
Trump has attacked Chuck Schumer Elizabeth Warren the DNC the “deep state” the Obama/Biden administration and his favorite target the media. All of this as CNN is reporting a growing divide between the admin and health agencies over the handling and messaging on Coronavirus,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
All this panic! I want to know why folks are in a deep state of panic over this Coronavirus. And why they say “Crap! Gotta buy a sh*tload of toilet paper!”. To me it’s a little funny but honestly I admit I don’t fully understand it!,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Trump was right on the Coronavirus. Remember the coronavirus mortality rate of 3.4% pushed by the World Health Organization the global deep state’s health mouthpiece? President Trump said that was number was too high and was excoriated by the liberal media,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,1,2
We know that before 9/11 there was massive shorting of airline company stocks. Did anyone short stocks of airlines cruise lines and companies that rely heavily on Chinese manufacturing/labor? Did anyone profit from the coronavirus? If so who?? Soros? Deep State?,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
Someone might want to inform the Stable Genius he’s more likely to contract Coronavirus from shaking hands w/his supporters at his rallies; yeah those supporters that don’t believe Coronavirus is anything more than a Dem Deep State hoax &amp; therefore don’t take ANY precautions!,COCO evaluation RELATED,1,1,1,2,1,1,1,1,1,1,1,1
Why we talk about the man-made #coronavirus is because the propaganda is created by the #DeepState who want to distract from the arrests and diminish our success. Whoever falls for the trap is wasting their time think positive and be happy. It will be over soon.#QAnon,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
Dem Leadership is Greedy; wants everything for them!Power &amp; Money.   Will say &amp; do anything to get it.   No low is too low.   If I found Soros Clintons Blue Machine worked w/China to produce CoronaVirus I wouldn’t bat an eye~ NO LOW is too LOW! China &amp; Clintons always were CLOSE.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
There are people living among you in your community who believe that China Spain Italy Washington State California Florida and others are working as the deep state using Coronavirus as a way to bring down Trump. These people are allowed to vote and have jobs.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
DAILY REMINDER: The China virus originated in the city of Wuhan of the Hubei province:  It’s a suspected a bioweapon that escaped a lab.  It’s verified that as the China virus spreads the Democrats have turned it into a political weapon.   #ChineseVirus #WuhanVirus #Coronavirus,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
I flipped 2 Hannity last night 2C if they were talking about the Coronavirus &amp; Devin Nunes was on the screen talking about spies in the Obama Deep State &amp; the urgent need for Fisa reform So pretty good chance if they die it will b from the actual virus not from hearing about it,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
"This all really fell directly into tRumps plan.He is cutting large amounts of funds to Medicare and Medicaid which help the elderly. Now COVID-19 affects mainly the elderly and those with weak immune systems. This is known as ""Population Control"".tRump doesn't give a damn for USA",COCO evaluation CONSPIRACY,1,1,1,1,1,1,3,1,1,1,1,1
Who are not conservative showing more than just there belly button some don’t really understand to 5G dollars 💵 not touching hands 🤚 the chip inside you is the dollar while you stay indoors spiritually your spirit is killed witchcraft-(COVID-19),COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,3,3,1,1
